user_id_str, id_str,followers_count,lang,location,PLSC508
69297657,436685894251454464,11726.0,en,b'Boston Massachusetts',2
892355978,444442175669944320,4216.0,en,b'USA',7
1094114329,451771985320611840,4584.0,en,b'',18
1970241564,434123714439831552,655.0,en,b'Bokor Realty Group LLC',1
32490564,444550174208057344,787.0,en,b'',2
2305198578,434126208033628161,481.0,en,b'Washington D.C.',1
454021273,451830849042796544,4442.0,en,b'usa',2
1173721046,434126393094332419,92.0,en,b'Milwaukee WI',1
727986788,434126337402748928,144.0,en,b'',1
281344208,434126972185485312,913.0,en,b'Puerto Rico',3
810838448,454382990630854656,445.0,en,b'WashingtonDC',3
813514700,450708363517911040,1308.0,en,b'Chicago IL',5
714213253,434124145161293824,3038.0,en,b'Los Angeles CA',1
417571583,448126243410436096,7291.0,en,b'Ciudad Karl Marx',5
103637634,434124976501686272,3432.0,en,b'AZ',1
19744868,434124761904717824,9155.0,en,b'West Bromwich...- in Sandwell',1
277837401,434124976157782016,2604.0,en,b'Chicago',1
54223283,452501449751408640,2591.0,en,b'Miami FL',4
319170592,434126093948170240,155.0,en,b'Austin TX',1
45684318,434123238806134784,1011.0,en,b'Nashville TN',1
823627322,434125698593079296,888.0,en,b'with my wife and dogs',1
1048632992,434124131836383232,4327.0,en,b'Cottingham East Yorkshire UK',1
235598706,441289442545127426,230.0,en,b'Florida',3
212767499,444960095370489856,6493.0,en,b'United States',3
1473220550,434123495178780672,3747.0,en,b'',1
194305963,434124759157059584,500.0,en,b'',1
180243511,434125341531992064,1028.0,en,b'PeoplesRepublikofOregon USSA',1
397837265,445972540536541186,121.0,en,b'8500 148 Ave NE Redmond WA',5
2252585840,434127116876410880,2405.0,en,b'Salt Lake City UT',1
1117717026,451731100583219200,643.0,en,b'',8
140945764,448938789789270016,622.0,en,b'New York NY',16
831651006,434130538304385024,1080.0,en,b'Texas',1
596595368,434129842976862208,152.0,en,b'Waltham',1
399613718,434127108529324033,303.0,en,b'Indianapolis Indiana',1
31354563,434127511354896384,219.0,en,b'United States',1
212820561,440083403376181249,1666.0,en,b'United States ',3
1003450249,434128587680403456,28.0,en,b'Philly',1
362489116,434130946585948160,214.0,en,b'Atlanta area',2
33043596,441655713371152384,637.0,en,b'San Diego CA',2
21293089,453997290148352000,31480.0,en,b'Over the rainbow',2
490910776,435136659135668224,3327.0,en,b'United States',3
334320138,449304203283165186,1848.0,en,b'Mississippi USA',2
512740374,434130454631825409,5368.0,en,b'T-Dot Baby (Toronto Canada)',1
309558781,434127066355613696,7273.0,en,b'Arizona',1
69411258,442041634440482816,2533.0,en,b'montana',3
331235838,450000122269933569,1324.0,en,b'New York NY',2
22330423,448913511641382912,7657.0,en,b'Washington DC',6
293005079,434129456467165184,267.0,en,b'Grand Junction CO',1
36394732,434127059137626112,963.0,en,b'Stuck On Earth',1
444320419,434130709683265536,5510.0,en,b'Surprise AZ',1
1435735039,441604008650629121,1310.0,en,b'',4
2342286946,453318988781858818,157.0,en,b'Virginia Beach VA ',13
270458388,451445141652246528,2021.0,en,b'Michigan USA',2
1133379660,447863439910649856,638.0,en,b'',3
537775187,434132933260353536,10297.0,en,b' USAF Desert Storm/Shield Vet',2
149899057,434131715788140544,2355.0,en,b'United States',1
465132884,434133515001925633,309.0,en,b'Monroe LA',1
531481241,434133339952652288,1527.0,en,b'',1
491605624,434130897148063744,1124.0,en,b'',1
1107398971,438863396516413442,11198.0,en,b'Northern VA',6
625175087,434133401260818432,2332.0,en,b'Georgia and Florida',1
22538866,434132460746858496,18888.0,en,b'',1
499892691,448344892088274944,409.0,en,b'',4
1499496380,434133178194735104,885.0,en,b'Calif.',1
243039783,434132989736677376,427.0,en,b'South Carolina USA',1
51620963,434133466498600960,371.0,en,b'Falls Church VA',1
42419247,434311661441523712,2534.0,en,b'#WhirledPeas',2
977342551,443813174383362048,663.0,en,b'niagara falls ny',8
237403203,434132753185927169,773260.0,en,b'Garland TX',1
159615116,438460917840228352,1059.0,en,b'Tucson',2
21914669,434133770447618048,597.0,en,b'Houston TX',1
18584210,434134297784909824,6856.0,en,b'Brooklyn NY',1
15765108,444109752918740992,3602.0,en,b'Bend OR',4
21371271,434136539035992064,444.0,en,b'Kansas City MO',1
385210474,434136541833994240,1439.0,en,b'Idaho',1
348716211,434134378499686400,406.0,en,b'',1
871886814,445359586774495232,81.0,en,b'',7
18078612,434135859311677440,480.0,en,b'Jacksonville FL',1
490801504,434135109839904769,550.0,en,b'USA',1
277237727,434134623199977473,213.0,en,b'Trumbull Ct',1
483924281,434133929675616256,99.0,en,b'',1
2161403900,454632372621680640,1318.0,en,b'Indianapolis IN',8
47760825,449310239813541888,683.0,en,b'Philadelphia',2
27164880,434136805101666304,931.0,en,b'(Southern Appalachia)',1
29545966,434135574807851008,1525.0,en,b'Atlanta GA ',1
131039234,447160551618011136,2693.0,en,b'',8
561714543,434134319754268673,212.0,en,b'Louisiana USA',1
346947239,434135250093215744,1798.0,en,b'Piedmont NC',1
776998171,435910531082645504,2778.0,en,b'Atlanta',2
14846461,434135518880624640,208.0,en,b'Texas',1
420580817,434556443304288257,3477.0,en,b'\xe6\x97\xa5\xe6\x9c\xac\xe4\xba\xba@RealDaTill\xe7\x94\xa8',8
151881920,446638787154558976,1719.0,en,b'',5
556955589,444582757675839488,349.0,en,b'Calvert County Maryland',3
438072875,434134001239224320,1563.0,en,b'Northwest Florida',1
2310817992,441738037433597952,61.0,en,b'',2
242453146,434136918432186369,142.0,en,b'DC',1
115816708,451437946134990848,454.0,en,b'Michigan',3
150507465,434140431966670848,5595.0,en,b'Hellinois',1
2545231,434139548033884160,145.0,en,b'World Citizen',1
352462668,434138505850392577,55594.0,en,b'Washington D.C.',1
557432619,436671052882509824,12568.0,en,b'Nor CA',3
1608278264,434137257701036032,71.0,en,b'The space between',1
64036746,438716401898250240,886.0,en,b'Cleveland OH USA',6
2330507612,434142161584398336,56.0,en,b'Kansas',1
461145224,434138308176670720,38546.0,en,b'Milton Tn',1
1176412982,434140780622794753,29.0,en,b'',1
1516602132,453324369666650112,460.0,en,b'houston tx',32
579279808,434138842216800256,59.0,en,b'',1
615308877,434138150856712193,301.0,en,b'Gwinnett Georgia',1
1877983213,436031848628891648,352.0,en,b'Huxley Iowa',2
341102882,434137808408940544,284.0,en,b'United States of America',1
513774875,454004553159950336,3629.0,en,b'NM/MN',17
51836627,434138423884906496,146.0,en,b'Vancouver Washington',1
721319378,434139253006954496,73.0,en,b'Cayman Island Bitchez',1
59267975,434140661739442176,188.0,en,b'',1
306444693,434141189370298368,532.0,en,b'',1
556384828,434141566018805760,537.0,en,b'Winter Park FL',1
91453718,434140608869826561,4641.0,en,b'LaLaLand  \xe2\x80\xa2 SoCal',1
327600142,434137308233990144,387.0,en,b'',1
535751974,450071468261396480,206.0,en,b'Fly-over Country',5
598729293,434139298863267840,731.0,en,b'In the Diaspora',1
366728614,434145007927570432,5777.0,en,b'Pottstown PA',1
2195247362,434144990466301952,447.0,en,b'',1
250186058,434145257559982081,1522.0,en,b'HarrisburgPa',1
730230481,454371665187594240,1630.0,en,b'seoul',12
963036704,437990259893473280,30449.0,en,b'The South',2
49517618,434144012757258241,779.0,en,b'Augusta Georgia ',1
76999647,434143432752128000,1468.0,en,b'Los Angeles',1
212049647,434144972388835328,35.0,en,b'',1
54243056,434143308944654337,2323.0,en,b'Evergreen CO | Laguna Bch CA',1
28171558,434146876086964224,339.0,en,b'On My Journey \xf0\x9f\x92\xab',1
523947938,434146119111950336,326.0,en,b'Fulton Ms',1
177540713,434142566578405376,418.0,en,b'New York NY',1
456101331,438765161143615488,2326.0,en,b'Washington DC',2
72909447,434143383884267521,700.0,en,b'Mazatlan Sinaloa',1
97005511,434143404134371328,290.0,en,b'Behind You',3
555276065,439043532188581888,483.0,en,b'Jackson MS',4
295783332,434146177890537472,4218.0,en,b'',1
1214243972,453158368337600512,1651.0,en,b'Mesquite Mexico ',8
18691822,434144564673134592,1203.0,en,b'Gastonia NC',1
17682161,434143159195807744,519.0,en,b'Brookline MA',1
433796362,434151215094849537,69.0,en,b'',1
17694306,446743315883376640,8728.0,en,b'#Twitmo for tweeting too much.',4
172955371,434149996066512897,483.0,en,b'',1
1292931650,451471927480045568,976.0,en,b'',7
34477207,434147651332734977,1262.0,en,b'Mississippi USA',1
226783306,454256233630138368,132.0,en,b'',29
1260479582,437608248904929280,110.0,en,b'South West Ontario Canada',3
316142601,441301736587026432,729.0,en,b'PA',7
472350334,434150369388556288,2152.0,en,b'',1
16188476,453641636568788992,1268.0,en,b'DallasTx.',6
27737053,454329292361854977,9868.0,en,b'Washington DC',6
635336764,454015798894657536,4860.0,en,b'Green Mountain NC',9
78415303,447010913544331264,753.0,en,b'Pensacola FL',6
287507644,453535296966389761,8482.0,en,b'San Diego CA',6
288751203,434151414604898304,343.0,en,b'Philadelphia (Mt Airy-style)',1
846509491,442403769658408961,612.0,en,b'Midtown West Manhattan',3
15683917,434149167875649537,80.0,en,b'Sol 3',1
61190474,434148422988201985,591.0,en,b'in Los Angeles',1
295372047,434147819125891072,113.0,en,b'Texas',1
232698161,434151728121151488,2523.0,en,b'',1
19360844,441389455903948800,40050.0,en,b' Vail and Moab -Best of Both',5
1601100373,434151923080769536,265.0,en,b'',1
25160172,435906479745290240,19913.0,en,b'Weehawken NJ',2
241672921,434154913468522496,188.0,en,b'',1
403758043,434152760435429376,59.0,en,b'',1
295932014,434156540443250689,3703.0,en,b'BostonMA',1
1591246537,434156230769000450,272.0,en,b'Dallas TX',1
54051231,445656170036862976,550.0,en,b'',3
21047212,434156847449530368,919.0,en,b'Denver CO USA',1
423498928,434151950947332096,1555.0,en,b'kebon kelapasukarame',1
710978553,454718871845363714,1031.0,en,b'New Jersey',8
21424216,448870687969529856,15630.0,en,b'UNF=UNF **LISTS & PORN=BLOCK**',3
275870482,436325756793532417,20665.0,en,b'',6
15078562,437287341372489728,1616.0,en,b'Birth place of baseball \xe2\x9a\xbe\xef\xb8\x8f',2
470383558,453586001139474433,471.0,en,b'Michigan USA',5
19313094,434156094521638912,88.0,en,b'Pennsylvania USA',1
77099241,441052835266842624,6963.0,en,b'The Mists of Tara USA',3
24491931,434154019679129600,911.0,en,b'Manhattan NY',1
16221373,434152181462089728,3189.0,en,b'St. Paul MN',1
702993,434152999846707200,2539.0,en,b'Minneapolis-Saint Paul',1
21458110,451803217177751553,2667.0,en,b'',7
183628964,434152890907639808,85.0,en,b'',1
81456261,436328467055927296,1624.0,en,b'Wyoming',2
322863628,434157978917552128,657.0,en,b'Mercer NJ',1
785224992,434161907063619584,869.0,en,b'',1
811356452,434159183488094208,957.0,en,b'',1
230552069,436538059891699714,3703.0,en,b'Ohio ',3
127938125,435846522362941441,735.0,en,b'Green Bay',2
147343255,434160833552080896,308.0,en,b'\xc3\x9cT: 18.488267-69.844706',1
604175685,434162770389766144,612.0,en,b'Formerly SoCal now Missoula MT',1
17203795,446437377796751360,3845.0,en,b'California',11
494850177,440712451810533376,5645.0,en,b'republican territory',5
842618156,434157665074556928,561.0,en,b'Minneapolis MN',1
23685118,440552539096760322,17904.0,en,b'USA',3
2342719790,441304573152878592,677.0,en,b'Maine USA',4
339340704,434160753772617728,2576.0,en,b'New York',1
2263642963,434163369470205953,152.0,en,b'Conway AR',1
18462072,434158168214482944,319.0,en,b'Port Orange FL',1
21145221,434160495503745024,1970.0,en,b'Waikiki HI',1
406695706,451837812375957504,2637.0,en,b'                    Left Coast',6
1638758143,453702830055235584,11639.0,en,b'ProspectLeffertsGardens Bklyn',8
1628829222,455461463743029248,5228.0,en,b'\xe2\x96\x912\xe2\x96\x911\xe2\x96\x915\xe2\x96\x91',26
14746550,434159220523421697,2677.0,en,b'NC',1
10267882,454747997494996992,608.0,en,b'North Minneapolis MN',8
27688476,434170940423819264,551.0,en,b'USA',1
718556490,442832920219107328,1650.0,en,b'Philly/Central Fla.',5
2244155251,436015928401068032,175.0,en,b'',2
15743525,452979370609475584,2233.0,en,b'Lansing Michigan USA',8
43484697,441380629738168321,767.0,en,b'ft. lauderdale florida',2
28084686,434165886120103936,165.0,en,b'',1
26703075,434165373089243136,1306.0,en,b'Arizona USA',1
31915261,454329548755042304,2926.0,en,b'USA',5
368560714,436300988631089152,11597.0,en,b'Pacific Northwest',3
300424883,434171806140727297,241.0,en,b'Randburg South Africa',1
76692764,434169942083391488,1644.0,en,b'Gulf Shores Alabama',1
62280544,451893862886146048,178.0,en,b'Oklahoma City',3
266894635,434168246267158530,59.0,en,b'',1
441309907,453325024045563905,481.0,en,b'Washington DC ',3
394990391,447198308469981184,3438.0,en,b'',2
106210033,451432345296707586,356.0,en,b'',47
386762731,442431821964247040,845.0,en,b'WAUSA',2
1544516905,434169208495034369,1460.0,en,b'',1
33813090,448935182218059779,30.0,en,b'Ohio',2
19875123,434165638165438465,1496.0,en,b'Tequesta land South Florida',1
242414823,454651474614575104,7496.0,en,b'',6
15161367,436005175069650944,4946.0,en,b'SE & New England',2
252410156,455898217801342977,1689.0,en,b'',5
2309222137,435874357038944257,56.0,en,b'Austin TX',2
228448495,434170110907920384,11616.0,en,b'Worldwide',1
557344637,434175933919293442,3736.0,en,b'',1
145450074,434177747200405504,9085.0,en,b'Austin TX',1
41309638,434175950859694081,554.0,en,b'',1
69925360,434173570542219264,148.0,en,b'PA and MD',1
223286701,434176863339290624,7848.0,en,b'Oman - Buraimi \xd8\xa7\xd9\x84\xd8\xa8\xd8\xb1\xd9\x8a\xd9\x85\xd9\x8a - \xd8\xb9\xd9\x8f\xd9\x85\xd8\xa7\xd9\x86',1
302796397,439044621763489792,203.0,en,b'Chicago IL.',7
1928595762,453350443457212416,1446.0,en,b'Vegetarian ME Dem now RI Dem',9
15992293,434175683879653376,1018.0,en,b'',1
318663376,434175610496483328,1772.0,en,b'Boston',1
270533791,450474551441620992,633.0,en,b'',2
16291813,434175571778883584,1278.0,en,b'NoVA',1
21914708,434174358215720960,5170.0,en,b'Rockville MD; New Orleans LA',1
838367846,439920184044703744,3510.0,en,b'',2
186563150,442079130431913986,1224.0,en,b'Seattle WA',2
1247685595,449959035798683649,184.0,en,b'Cafe Society NYC',2
260055251,434174342209867778,253.0,en,b'dreaming of Greece',1
8071902,434174073028235265,473180.0,en,b'Minneapolis / TwinCities / MN',1
17215069,434176473109651457,121.0,en,b'South Jersey',1
544528971,434174532987785216,544.0,en,b'Bay Area; Hobbiton the Shire',1
1438846508,434176343425576960,979.0,en,b'',1
294353964,434177772639223808,1464.0,en,b'Maryland USA',1
380128213,434175054054580225,996.0,en,b'Back home in Hawaii',1
546488925,434179780590981121,32851.0,en,b'USA',2
583445613,435153503250419712,154.0,en,b'Anaconda ',3
16120963,434177124950605824,496.0,en,b'Fairfax VA',1
2267729739,454312703872745472,1121.0,en,b'',8
114873175,449015521271234560,5283.0,en,b'Wisconsin',2
155629096,434176729780060160,165007.0,en,b'Minnesota - Colorado',1
144996115,434176379240738817,43297.0,en,b'San Francisco',1
293076183,434175825198723073,374.0,en,b'',1
131716882,434175351833788417,3797.0,en,b'Fort Lauderdale FL',1
58602902,434173606545735681,10523.0,en,b'OP Nevada or FOB Montana',1
385945256,434172537904181248,161.0,en,b'Orange County CA',1
1414430605,434174835917598720,582.0,en,b'',1
316130208,434172245275979776,1612.0,en,b'The World',1
558676338,434177320786481152,747.0,en,b'',1
408019592,434173053606821888,203.0,en,b'',1
14996893,451381443684356096,572.0,en,b'Los Angeles',2
1977167562,434175880445702144,152.0,en,b'Rodeo CA',1
26958749,434174466701029376,2383.0,en,b'Minnesota',1
409415513,434172414147432450,853.0,en,b'',1
16383235,434174754803974144,439.0,en,b'Philadelphia PA',1
26001717,434180381622161408,813.0,en,b'NC',1
83215242,455530996243259392,2348.0,en,b'Anchorage Alaska',6
22050995,434180035491024896,170.0,en,b'Ithaca',1
81186186,434179580669468673,41796.0,en,b'',1
111171218,434178173937676288,1463.0,en,b'',1
2275590123,453234273496338432,1858.0,en,b'Hollywood Fl',9
372394837,434178992070217728,2482.0,en,b"Our Nation's Capital",1
31120881,434179265996013568,1298.0,en,b'dc',1
20698237,434179577632399360,190.0,en,b'ICT',1
16506805,434179152724234240,54.0,en,b'',1
108466962,434179068872101888,6310.0,en,b'',1
52874575,434179230415347712,90.0,en,b'',1
48599448,434178940136341505,10549.0,en,b'New York NY',1
70377438,434177903820288000,1378.0,en,b'',1
514437527,434177926654087168,82.0,en,b'',1
22694007,434180793456291840,1577.0,en,b'San Juan del Sur Nicaragua ',1
16886487,434178803683061760,431.0,en,b'Maryland USA',1
73285009,434178252878655488,1485.0,en,b'',1
2342952398,455040479764045824,1669.0,en,b'',31
88104586,434178498056314882,5380.0,en,b'Seattle',1
14222835,448181465277562881,58.0,en,b'',2
15871263,434180102880903168,979.0,en,b'Co-founder',1
291839197,434178862483013632,2076.0,en,b'West Roxbury',1
2263166851,434178006626488320,181.0,en,b'Bixby OK',1
85918929,434179085523091456,812.0,en,b'Cookeville TN America',2
19087651,444136759103090688,24490.0,en,b'Newtown CT',4
2279949104,434180460214640640,9543.0,en,b'Decatur GA',1
74896974,437293957908008960,1831.0,en,b'jorzee',3
235784026,453328792438591488,7193.0,en,b'',20
442866662,434178808145383425,398.0,en,b'AMS - BKK - DEL - YN',1
632997403,434179970966249472,3007.0,en,b'LA (lower Alabama)',1
427503842,434178877943218176,26.0,en,b'pittsburgh Pa',1
15277487,434180184083025920,1771.0,en,b'202',1
92903516,434179598843383808,154.0,en,b'Pennsylvania USA',1
2150199724,454715947459543040,14112.0,en,b'Cary NC',4
75961558,434179000421076992,247.0,en,b'KCish',1
922298131,452199274197962752,440.0,en,b'Sammy&Snickers',2
129105580,453518204988833792,427.0,en,b'Washington D.C.',5
38447938,434179697673781248,137.0,en,b'Seattle WA',1
17660061,452142432927625216,118.0,en,b'USA',2
395965530,434177825243803648,2817.0,en,b'',1
29342722,439250985102614528,1138.0,en,b'Rosenberg TX',2
31351230,434178932389068800,219.0,en,b'Portland OR',2
563244796,434178565471752192,3834.0,en,b'New Jersey USA',1
746085937,434181320353120258,768.0,en,b'SeattleWA',1
455483958,434186301059788800,169.0,en,b'Everywhere',1
222494704,434186539888050176,1209.0,en,b'Athens Georgia USA',1
352665889,452500075852627968,195.0,en,b'U.S. ',3
421358521,436211506066522112,1466.0,en,b'Toluca M\xc3\xa9xico',2
562866501,434181172378492929,1194.0,en,b'',1
52529193,434182710958260224,106.0,en,b'',1
17090087,434181099682402305,261.0,en,b'Southern California',1
15523700,434181022536970240,169.0,en,b'Mississippi USA',1
183329212,434184943921823744,61.0,en,b'',1
14719976,453955002999246848,3529.0,en,b'Washington DC USA',4
23123541,434184291296485376,341.0,en,b'Poughquag NY',1
488577695,434181397419270144,1860.0,en,b'',1
1287407196,446641963534528513,656.0,en,b'Colorado',2
314357648,434184468245803008,249.0,en,b'Charlotte NC',1
30559248,449583376077717505,2959.0,en,b'New Haven ',6
190466619,434185457472393217,1579.0,en,b'',1
74569209,434181629137793024,32.0,en,b'Seattle WA',2
37037314,434184329787228160,2191.0,en,b'Farmington MI',1
81205671,434186077205573634,503.0,en,b'USA',1
186868964,434184073054285824,68.0,en,b'',1
16537365,434181262706610176,395.0,en,b'Oceans and mountains',1
1188147734,434181406542266368,42.0,en,b'',1
1117875109,434186370542624768,3720.0,en,b'Canberra Australia',1
32987362,448479429090873344,3584.0,en,b'United States',2
255667194,434180911773409280,1804.0,en,b' Sp.Ed. teacher Nevada IA.',1
69179877,434186661354696704,223.0,en,b'Dallas Texas',1
62496151,451880459363155968,388.0,en,b'\xc3\x9cT: 38.957032-76.481432',5
37435750,452815977487802369,81.0,en,b'long island ny',3
1618389679,444580524909019136,429.0,en,b'Minnesota USA',2
16222834,434183237389139969,387.0,en,b'Pittsburgh PA',1
235600404,434452664634834944,117.0,en,b'',2
273842391,434182261101961217,3787.0,en,b' California USA ',1
26927481,435957457731723264,4613.0,en,b'Bklyn',2
61677409,434181182364729344,165.0,en,b'Las Vegas',1
554060122,454014225757650945,6502.0,en,b'',4
28064611,442440692766212096,5669.0,en,b'United States',2
725009083,434186485013958656,2724.0,en,b'New Jermany',1
107479374,434181668564242432,991.0,en,b'Nashville TN',1
397811354,454025436771528704,4027.0,en,b'Australia',5
1152751316,436239089059516416,1542.0,en,b'Durham NH',2
253353588,442545764682579970,10578.0,en,b'Colorado',3
428724581,446396256446070784,1429.0,en,b'',4
14153981,452982642204348416,1488.0,en,b'San Francisco',2
1007660492,434189603885416448,230.0,en,b'',1
636681092,434187443789512704,1175.0,en,b'Earth',1
26161418,434191609765568512,196.0,en,b'Boston / Worldwide',1
52809714,434193102686150656,1255.0,en,b'Virginia',1
373970722,434191303341916160,1554.0,en,b'',1
958481090,434191308467736576,2864.0,en,b'Washington DC',1
323238456,434190552888647680,124.0,en,b'Sacramento CA',1
849813906,436206750686248960,69.0,en,b'',2
469757640,451460771176660992,905.0,en,b'Las Vegas NV',12
326839714,434187213530996736,503.0,en,b'Philadelphia PA',1
339291064,436177629532528640,172.0,en,b'San Francisco',3
211383153,434188712810123264,301.0,en,b'Occupation: Slacker',1
757800992,434188932524146688,859.0,en,b'Chicago IL',1
115463976,442130378107523072,2637.0,en,b'St. Charles MO',3
124653833,434189930739544066,1641.0,en,b'USA',1
1624524618,434186881622757376,597.0,en,b'',1
55526951,435139717101670400,355.0,en,b'Where I wanna be! :)',2
16359486,438399474809860096,6961.0,en,b'Seattle area',2
2311475834,434187440589262848,106.0,en,b'The 8th Demention by the mall',1
249900199,436239883208630273,244.0,en,b'Chicago',2
2319677886,439138980915707904,497.0,en,b'Indiana',2
1187926153,434186712541958144,165.0,en,b'CO',1
788355660,434189494103715840,47.0,en,b'austin texas',1
79029965,434193592740237312,414.0,en,b'Dallas TX',1
24648219,437658515360870400,1100.0,en,b'New York',2
279651716,448233851983110144,398.0,en,b'California USA',4
363306927,434192182506160128,1903.0,en,b'Los Angeles CA',1
2320111519,434193079000498176,69.0,en,b'Lawton Okla.',1
520088476,451767307015315456,170.0,en,b'Myrtle Grove NC',3
1573879304,434187260561342464,585.0,en,b'',1
2317982898,454268709956104193,1453.0,en,b'USA',19
21266998,434188828124131328,4986.0,en,b'New York USA',1
18929250,434190144459898881,54.0,en,b'',1
766672476,434188876199239680,1966.0,en,b'West Michigan',1
1962925746,450843859950379008,45.0,en,b'',26
14862668,448924362796957696,6397.0,en,b'Upstate New York',4
18544101,434190312307978240,2975.0,en,b'Southern California',1
615526644,434194476626481152,724.0,en,b'San Francisco Bay Area',1
14755761,446885673572651008,2304.0,en,b'',5
14483675,434197327318773760,279.0,en,b'',1
263677606,434197143331434496,11873.0,en,b'Los Angeles',1
14966033,434197950257168384,3756.0,en,b'Tarragona Espa\xc3\xb1a Europa',1
610331532,449708592820932609,1096.0,en,b'',5
354072901,441272452568449024,78.0,en,b'',3
861859309,434197936138756097,205.0,en,b'',1
20416504,434198858126487552,1988.0,en,b'IL',1
22743501,434196798022762496,505.0,en,b'Dallas TX.',1
24113994,441333349630889984,99.0,en,b'Maryland USA',4
708734835,434195107688890368,2317.0,en,b"North 'o Pittsburgh PA",1
58013308,434196475170402304,126.0,en,b'Tucson',1
167305932,434200131064197120,4323.0,en,b'AZ (Born a PROUD TEXAN!)',1
29032341,434197137166180352,81.0,en,b'',1
814215638,452593845503803392,740.0,en,b'Welcome to South Georgia',2
16569663,440181167992500224,5880.0,en,b'USCAPTIVITY',4
94180124,444914295332016128,2440.0,en,b'Lafayette IN USA ',7
18501948,434198962610778112,901.0,en,b'Chicago',1
1466311321,434200731826913280,47.0,en,b'',1
419066790,434196649540206592,365.0,en,b'Chicago IL',1
25703357,434197536773914625,352.0,en,b'Wisconsin USA',1
624269019,434200541074554880,3717.0,en,b'',1
861683773,434198399106043904,96.0,en,b'Texas',1
26006951,434209642542272512,212.0,en,b'Milky Way Galaxy',1
39246832,434207828153491456,273.0,en,b'Where Life takes Me..',1
223023690,442173559423897600,1843.0,en,b'Lookout Mountain GA USA',7
15402344,434206251523014656,427.0,en,b'Dalstroka innafor',1
146133213,434208104759054336,172.0,en,b'',1
368335643,434209278795071488,5795.0,en,b'Northern Virginia',1
25436926,434208573334097921,462.0,en,b'London UK',1
23503949,434203335587921920,80.0,en,b'columbus ohio',1
31418681,436139086944813056,2937.0,en,b'United States',2
515767837,454408771314282496,4762.0,en,b'Minnesota',4
331317907,451019302737420288,18814.0,en,b'Atlanta GA USA',14
234588981,434209956515315712,235.0,en,b'DM[V]',1
29753405,434201853304135680,20945.0,en,b'Los Angeles',1
505004143,434206722454876161,269.0,en,b'Eastern WA shrub-steppe',1
405376101,446475352521449472,798.0,en,b'',4
76009165,434209941981650944,1854.0,en,b'Union of India',1
1559387898,439412703598084096,1026.0,en,b'Austin TX',2
979621957,453521057861734400,3540.0,en,b'Portland  Oregon',18
802363802,434201376868929538,521.0,en,b'',1
181388988,434204747688853504,62.0,en,b'Miami',1
241365646,434203517021339648,45.0,en,b'',1
913639459,434201289623633921,644.0,en,b'Virginia',1
150314589,434204864760262656,676.0,en,b'Miami FL',1
15768401,447900173973209088,33255.0,en,b'Gold Coast Australia',2
516151239,434203415451668480,254.0,en,b'Chicago IL',1
172867574,442173305986891776,142192.0,en,b'Wilkes-Barre PA',10
16752148,438954883677298688,3888.0,en,b'Texas',2
809484055,437613604431355906,1795.0,en,b'USA',8
239617607,451781654487388160,1894.0,en,b'',9
78207242,434218154034606080,6516.0,en,b'Brooklyn NY',1
389069412,451097810322980864,1205.0,en,b'SF Bay Area',2
299160694,434222735460270080,418.0,en,b'Lebanon',1
1161988002,434217308811038720,1733.0,en,b'Fayetteville NC',1
300521467,434211865812402176,2210.0,en,b'San Diego CA',1
302425599,438691227236442112,2393.0,en,b'Australia',2
23993373,439892379428855808,1653.0,en,b'Washington DC',2
125057456,434219889419513856,23575.0,en,b'Barcelona Spain',1
2191392806,434217849855279105,111.0,en,b'',1
90613781,449177301998002176,7162.0,en,b'AK WA ID OR ',22
106960117,434230083574714368,136.0,en,b'Albuquerque NM',1
492706997,434240351381893121,700.0,en,b'Rocky Mountains',1
22359566,434234203962888192,10850.0,en,b'Foz / Santiago de Compostela',1
365119416,448943974581927936,1357.0,en,b'Hopandskip from the beach! CA.',5
251803275,434245380159442944,416.0,en,b'Las Vegas',2
1228651723,454594991671615488,11417.0,en,b'Palmdale',19
1212383960,456146850064519168,4462.0,en,b'Gaia',9
400677538,439637856336621568,1135.0,en,b'New Orleans',2
16439659,454600946266300416,1465.0,en,b'Copalis Beach WA',8
160176284,444899381809254401,1958.0,en,b'North Carolina New York CT',2
215315648,434232049080475648,1287.0,en,b'Colchester UK',1
244801695,438589432447250432,1766.0,en,b'',3
25393191,453676635191918592,4124.0,en,b'Las Vegas NV',5
271309844,455657583353679872,2602.0,en,b'Los Angeles County',39
36347303,434271350350680064,3881.0,en,b'Essen/Deutschland',1
95680198,434288835912929280,1225.0,en,b'',1
143026334,441886284554842112,842.0,en,b'Whiting NJ',3
241230333,434294464820285440,21846.0,en,b'NYC & Cambridge MA',1
17721149,434276756909215745,2017.0,en,b'Charlottesville VA',1
328063384,434293924132552704,1620.0,en,b'',1
74050230,434282385145073664,362.0,en,b'DMV \xe2\x9e\xa1\xef\xb8\x8f OKC',1
100962103,434333429836943361,95.0,en,b'',5
247767430,451330095513223168,86.0,en,b'Detroit',2
856600147,444196127794294784,422.0,en,b'\xd0\x9c\xd0\xbe\xd1\x81\xd0\xba\xd0\xb2\xd0\xb0 \xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f',43
1377096546,438991932036247552,48.0,en,b'Boca Raton Florida',2
503826675,434284445580152832,647.0,en,b'Pittsburgh PA',1
17530383,434289460042547200,873.0,en,b'New Jersey USA',1
